date,city,avg_temp_f,temp_delta_f,energy_consumption
2025-06-29,Chicago,47.03,3.780000000000001,2713489
2025-06-29,Chicago,47.03,3.780000000000001,2726531
2025-06-29,Chicago,47.03,3.780000000000001,2731608
2025-06-29,Chicago,47.03,3.780000000000001,2635317
2025-06-29,Chicago,47.03,3.780000000000001,2619101
2025-06-29,Chicago,47.03,3.780000000000001,2611451
2025-06-29,Chicago,47.03,3.780000000000001,2626942
2025-06-29,Chicago,47.03,3.780000000000001,2635317
2025-06-29,Chicago,47.03,3.780000000000001,2857869
2025-06-29,Chicago,47.03,3.780000000000001,2848622
2025-06-29,Chicago,47.03,3.780000000000001,2841787
2025-06-29,Chicago,47.03,3.780000000000001,2854533
2025-06-29,Chicago,47.03,3.780000000000001,2857869
2025-06-29,Chicago,47.03,3.780000000000001,41707
2025-06-29,Chicago,47.03,3.780000000000001,37081
2025-06-29,Chicago,47.03,3.780000000000001,33873
2025-06-29,Chicago,47.03,3.780000000000001,39686
2025-06-29,Chicago,47.03,3.780000000000001,41707
2025-06-30,Chicago,46.760000000000005,2.8800000000000026,2891947
2025-06-30,Chicago,46.760000000000005,2.8800000000000026,2886344
2025-06-30,Chicago,46.760000000000005,2.8800000000000026,2883552
2025-06-30,Chicago,46.760000000000005,2.8800000000000026,2888950
2025-06-30,Chicago,46.760000000000005,2.8800000000000026,2891947
2025-06-30,Chicago,46.760000000000005,2.8800000000000026,2852773
2025-06-30,Chicago,46.760000000000005,2.8800000000000026,2849387
2025-06-30,Chicago,46.760000000000005,2.8800000000000026,2847800
2025-06-30,Chicago,46.760000000000005,2.8800000000000026,2851123
2025-06-30,Chicago,46.760000000000005,2.8800000000000026,2852773
2025-06-30,Chicago,46.760000000000005,2.8800000000000026,3010076
2025-06-30,Chicago,46.760000000000005,2.8800000000000026,3004370
2025-06-30,Chicago,46.760000000000005,2.8800000000000026,3001494
2025-06-30,Chicago,46.760000000000005,2.8800000000000026,3006656
2025-06-30,Chicago,46.760000000000005,2.8800000000000026,3010076
2025-06-30,Chicago,46.760000000000005,2.8800000000000026,32661
2025-06-30,Chicago,46.760000000000005,2.8800000000000026,33866
2025-06-30,Chicago,46.760000000000005,2.8800000000000026,34381
2025-06-30,Chicago,46.760000000000005,2.8800000000000026,32996
2025-06-30,Chicago,46.760000000000005,2.8800000000000026,32661
2025-07-01,Chicago,46.129999999999995,3.059999999999995,2788097
2025-07-01,Chicago,46.129999999999995,3.059999999999995,2805842
2025-07-01,Chicago,46.129999999999995,3.059999999999995,2814637
2025-07-01,Chicago,46.129999999999995,3.059999999999995,2796885
2025-07-01,Chicago,46.129999999999995,3.059999999999995,2788097
2025-07-01,Chicago,46.129999999999995,3.059999999999995,2785576
2025-07-01,Chicago,46.129999999999995,3.059999999999995,2798053
2025-07-01,Chicago,46.129999999999995,3.059999999999995,2804244
2025-07-01,Chicago,46.129999999999995,3.059999999999995,2791655
2025-07-01,Chicago,46.129999999999995,3.059999999999995,2785576
2025-07-01,Chicago,46.129999999999995,3.059999999999995,2909519
2025-07-01,Chicago,46.129999999999995,3.059999999999995,2923802
2025-07-01,Chicago,46.129999999999995,3.059999999999995,2931323
2025-07-01,Chicago,46.129999999999995,3.059999999999995,2916968
2025-07-01,Chicago,46.129999999999995,3.059999999999995,2909519
2025-07-01,Chicago,46.129999999999995,3.059999999999995,34760
2025-07-01,Chicago,46.129999999999995,3.059999999999995,33974
2025-07-01,Chicago,46.129999999999995,3.059999999999995,33185
2025-07-01,Chicago,46.129999999999995,3.059999999999995,34261
2025-07-01,Chicago,46.129999999999995,3.059999999999995,34760
2025-07-02,Chicago,46.58,3.6000000000000014,2696571
2025-07-02,Chicago,46.58,3.6000000000000014,2694601
2025-07-02,Chicago,46.58,3.6000000000000014,2694076
2025-07-02,Chicago,46.58,3.6000000000000014,2695559
2025-07-02,Chicago,46.58,3.6000000000000014,2696571
2025-07-02,Chicago,46.58,3.6000000000000014,2675807
2025-07-02,Chicago,46.58,3.6000000000000014,2678746
2025-07-02,Chicago,46.58,3.6000000000000014,2679919
2025-07-02,Chicago,46.58,3.6000000000000014,2677439
2025-07-02,Chicago,46.58,3.6000000000000014,2675807
2025-07-02,Chicago,46.58,3.6000000000000014,2818516
2025-07-02,Chicago,46.58,3.6000000000000014,2817254
2025-07-02,Chicago,46.58,3.6000000000000014,2817330
2025-07-02,Chicago,46.58,3.6000000000000014,2817694
2025-07-02,Chicago,46.58,3.6000000000000014,2818516
2025-07-02,Chicago,46.58,3.6000000000000014,37324
2025-07-02,Chicago,46.58,3.6000000000000014,36437
2025-07-02,Chicago,46.58,3.6000000000000014,37553
2025-07-02,Chicago,46.58,3.6000000000000014,36772
2025-07-02,Chicago,46.58,3.6000000000000014,37324
2025-07-03,Chicago,47.03,4.140000000000001,2737478
2025-07-03,Chicago,47.03,4.140000000000001,2742029
2025-07-03,Chicago,47.03,4.140000000000001,2743047
2025-07-03,Chicago,47.03,4.140000000000001,2740343
2025-07-03,Chicago,47.03,4.140000000000001,2737478
2025-07-03,Chicago,47.03,4.140000000000001,2745906
2025-07-03,Chicago,47.03,4.140000000000001,2745780
2025-07-03,Chicago,47.03,4.140000000000001,2744419
2025-07-03,Chicago,47.03,4.140000000000001,2746370
2025-07-03,Chicago,47.03,4.140000000000001,2745906
2025-07-03,Chicago,47.03,4.140000000000001,2840844
2025-07-03,Chicago,47.03,4.140000000000001,2848496
2025-07-03,Chicago,47.03,4.140000000000001,2849770
2025-07-03,Chicago,47.03,4.140000000000001,2845156
2025-07-03,Chicago,47.03,4.140000000000001,2840844
2025-07-03,Chicago,47.03,4.140000000000001,8937
2025-07-03,Chicago,47.03,4.140000000000001,20597
2025-07-03,Chicago,47.03,4.140000000000001,26795
2025-07-03,Chicago,47.03,4.140000000000001,14547
2025-07-03,Chicago,47.03,4.140000000000001,8937
2025-07-04,Chicago,46.94,3.240000000000002,2459314
2025-07-04,Chicago,46.94,3.240000000000002,2466866
2025-07-04,Chicago,46.94,3.240000000000002,2471770
2025-07-04,Chicago,46.94,3.240000000000002,2462726
2025-07-04,Chicago,46.94,3.240000000000002,2459314
2025-07-04,Chicago,46.94,3.240000000000002,2542485
2025-07-04,Chicago,46.94,3.240000000000002,2549710
2025-07-04,Chicago,46.94,3.240000000000002,2554360
2025-07-04,Chicago,46.94,3.240000000000002,2545753
2025-07-04,Chicago,46.94,3.240000000000002,2542485
2025-07-04,Chicago,46.94,3.240000000000002,2559095
2025-07-04,Chicago,46.94,3.240000000000002,2566652
2025-07-04,Chicago,46.94,3.240000000000002,2572298
2025-07-04,Chicago,46.94,3.240000000000002,2562703
2025-07-04,Chicago,46.94,3.240000000000002,2559095
2025-07-04,Chicago,46.94,3.240000000000002,12883
2025-07-04,Chicago,46.94,3.240000000000002,13257
2025-07-04,Chicago,46.94,3.240000000000002,13070
2025-07-04,Chicago,46.94,3.240000000000002,13245
2025-07-04,Chicago,46.94,3.240000000000002,12883
2025-07-05,Chicago,47.3,3.240000000000002,2566129
2025-07-05,Chicago,47.3,3.240000000000002,2555141
2025-07-05,Chicago,47.3,3.240000000000002,2549271
2025-07-05,Chicago,47.3,3.240000000000002,2560687
2025-07-05,Chicago,47.3,3.240000000000002,2566129
2025-07-05,Chicago,47.3,3.240000000000002,2613478
2025-07-05,Chicago,47.3,3.240000000000002,2611437
2025-07-05,Chicago,47.3,3.240000000000002,2610056
2025-07-05,Chicago,47.3,3.240000000000002,2612639
2025-07-05,Chicago,47.3,3.240000000000002,2613478
2025-07-05,Chicago,47.3,3.240000000000002,2693078
2025-07-05,Chicago,47.3,3.240000000000002,2678590
2025-07-05,Chicago,47.3,3.240000000000002,2671953
2025-07-05,Chicago,47.3,3.240000000000002,2685519
2025-07-05,Chicago,47.3,3.240000000000002,2693078
2025-07-05,Chicago,47.3,3.240000000000002,8707
2025-07-05,Chicago,47.3,3.240000000000002,9532
2025-07-05,Chicago,47.3,3.240000000000002,9934
2025-07-05,Chicago,47.3,3.240000000000002,9269
2025-07-05,Chicago,47.3,3.240000000000002,8707
2025-07-06,Chicago,45.59,3.4199999999999946,2667278
2025-07-06,Chicago,45.59,3.4199999999999946,2654878
2025-07-06,Chicago,45.59,3.4199999999999946,2649756
2025-07-06,Chicago,45.59,3.4199999999999946,2660812
2025-07-06,Chicago,45.59,3.4199999999999946,2667278
2025-07-06,Chicago,45.59,3.4199999999999946,2590070
2025-07-06,Chicago,45.59,3.4199999999999946,2583271
2025-07-06,Chicago,45.59,3.4199999999999946,2581333
2025-07-06,Chicago,45.59,3.4199999999999946,2586036
2025-07-06,Chicago,45.59,3.4199999999999946,2590070
2025-07-06,Chicago,45.59,3.4199999999999946,2813609
2025-07-06,Chicago,45.59,3.4199999999999946,2803317
2025-07-06,Chicago,45.59,3.4199999999999946,2797965
2025-07-06,Chicago,45.59,3.4199999999999946,2808212
2025-07-06,Chicago,45.59,3.4199999999999946,2813609
2025-07-06,Chicago,45.59,3.4199999999999946,33730
2025-07-06,Chicago,45.59,3.4199999999999946,21847
2025-07-06,Chicago,45.59,3.4199999999999946,15310
2025-07-06,Chicago,45.59,3.4199999999999946,27738
2025-07-06,Chicago,45.59,3.4199999999999946,33730
2025-07-07,Chicago,45.32,3.239999999999995,2876563
2025-07-07,Chicago,45.32,3.239999999999995,2875817
2025-07-07,Chicago,45.32,3.239999999999995,2874215
2025-07-07,Chicago,45.32,3.239999999999995,2876076
2025-07-07,Chicago,45.32,3.239999999999995,2876563
2025-07-07,Chicago,45.32,3.239999999999995,2752916
2025-07-07,Chicago,45.32,3.239999999999995,2747399
2025-07-07,Chicago,45.32,3.239999999999995,2744134
2025-07-07,Chicago,45.32,3.239999999999995,2750402
2025-07-07,Chicago,45.32,3.239999999999995,2752916
2025-07-07,Chicago,45.32,3.239999999999995,2988515
2025-07-07,Chicago,45.32,3.239999999999995,2986022
2025-07-07,Chicago,45.32,3.239999999999995,2984902
2025-07-07,Chicago,45.32,3.239999999999995,2987266
2025-07-07,Chicago,45.32,3.239999999999995,2988515
2025-07-07,Chicago,45.32,3.239999999999995,32330
2025-07-07,Chicago,45.32,3.239999999999995,33601
2025-07-07,Chicago,45.32,3.239999999999995,33752
2025-07-07,Chicago,45.32,3.239999999999995,32504
2025-07-07,Chicago,45.32,3.239999999999995,32330
2025-07-08,Chicago,45.769999999999996,2.6999999999999957,2889037
2025-07-08,Chicago,45.769999999999996,2.6999999999999957,2891638
2025-07-08,Chicago,45.769999999999996,2.6999999999999957,2892460
2025-07-08,Chicago,45.769999999999996,2.6999999999999957,2890526
2025-07-08,Chicago,45.769999999999996,2.6999999999999957,2889037
2025-07-08,Chicago,45.769999999999996,2.6999999999999957,2777005
2025-07-08,Chicago,45.769999999999996,2.6999999999999957,2780645
2025-07-08,Chicago,45.769999999999996,2.6999999999999957,2782288
2025-07-08,Chicago,45.769999999999996,2.6999999999999957,2778704
2025-07-08,Chicago,45.769999999999996,2.6999999999999957,2777005
2025-07-08,Chicago,45.769999999999996,2.6999999999999957,3045004
2025-07-08,Chicago,45.769999999999996,2.6999999999999957,3047644
2025-07-08,Chicago,45.769999999999996,2.6999999999999957,3047170
2025-07-08,Chicago,45.769999999999996,2.6999999999999957,3046729
2025-07-08,Chicago,45.769999999999996,2.6999999999999957,3045004
2025-07-08,Chicago,45.769999999999996,2.6999999999999957,42445
2025-07-08,Chicago,45.769999999999996,2.6999999999999957,36843
2025-07-08,Chicago,45.769999999999996,2.6999999999999957,34687
2025-07-08,Chicago,45.769999999999996,2.6999999999999957,40406
2025-07-08,Chicago,45.769999999999996,2.6999999999999957,42445
2025-07-09,Chicago,45.86,2.8799999999999955,2801956
2025-07-09,Chicago,45.86,2.8799999999999955,2808258
2025-07-09,Chicago,45.86,2.8799999999999955,2812572
2025-07-09,Chicago,45.86,2.8799999999999955,2804949
2025-07-09,Chicago,45.86,2.8799999999999955,2801956
2025-07-09,Chicago,45.86,2.8799999999999955,2713961
2025-07-09,Chicago,45.86,2.8799999999999955,2719876
2025-07-09,Chicago,45.86,2.8799999999999955,2723060
2025-07-09,Chicago,45.86,2.8799999999999955,2716936
2025-07-09,Chicago,45.86,2.8799999999999955,2713961
2025-07-09,Chicago,45.86,2.8799999999999955,2944545
2025-07-09,Chicago,45.86,2.8799999999999955,2952041
2025-07-09,Chicago,45.86,2.8799999999999955,2956415
2025-07-09,Chicago,45.86,2.8799999999999955,2948597
2025-07-09,Chicago,45.86,2.8799999999999955,2944545
2025-07-09,Chicago,45.86,2.8799999999999955,33901
2025-07-09,Chicago,45.86,2.8799999999999955,37165
2025-07-09,Chicago,45.86,2.8799999999999955,39243
2025-07-09,Chicago,45.86,2.8799999999999955,35130
2025-07-09,Chicago,45.86,2.8799999999999955,33901
2025-07-10,Chicago,45.68,3.239999999999995,2734933
2025-07-10,Chicago,45.68,3.239999999999995,2733326
2025-07-10,Chicago,45.68,3.239999999999995,2732427
2025-07-10,Chicago,45.68,3.239999999999995,2734171
2025-07-10,Chicago,45.68,3.239999999999995,2734933
2025-07-10,Chicago,45.68,3.239999999999995,2608152
2025-07-10,Chicago,45.68,3.239999999999995,2610520
2025-07-10,Chicago,45.68,3.239999999999995,2611763
2025-07-10,Chicago,45.68,3.239999999999995,2609356
2025-07-10,Chicago,45.68,3.239999999999995,2608152
2025-07-10,Chicago,45.68,3.239999999999995,2873700
2025-07-10,Chicago,45.68,3.239999999999995,2874122
2025-07-10,Chicago,45.68,3.239999999999995,2873119
2025-07-10,Chicago,45.68,3.239999999999995,2873777
2025-07-10,Chicago,45.68,3.239999999999995,2873700
2025-07-10,Chicago,45.68,3.239999999999995,41504
2025-07-10,Chicago,45.68,3.239999999999995,38539
2025-07-10,Chicago,45.68,3.239999999999995,37388
2025-07-10,Chicago,45.68,3.239999999999995,39954
2025-07-10,Chicago,45.68,3.239999999999995,41504
2025-07-11,Chicago,46.400000000000006,3.6000000000000014,2870812
2025-07-11,Chicago,46.400000000000006,3.6000000000000014,2862443
2025-07-11,Chicago,46.400000000000006,3.6000000000000014,2858008
2025-07-11,Chicago,46.400000000000006,3.6000000000000014,2866857
2025-07-11,Chicago,46.400000000000006,3.6000000000000014,2870812
2025-07-11,Chicago,46.400000000000006,3.6000000000000014,2718655
2025-07-11,Chicago,46.400000000000006,3.6000000000000014,2710179
2025-07-11,Chicago,46.400000000000006,3.6000000000000014,2704646
2025-07-11,Chicago,46.400000000000006,3.6000000000000014,2714836
2025-07-11,Chicago,46.400000000000006,3.6000000000000014,2718655
2025-07-11,Chicago,46.400000000000006,3.6000000000000014,2957415
2025-07-11,Chicago,46.400000000000006,3.6000000000000014,2948017
2025-07-11,Chicago,46.400000000000006,3.6000000000000014,2945153
2025-07-11,Chicago,46.400000000000006,3.6000000000000014,2952511
2025-07-11,Chicago,46.400000000000006,3.6000000000000014,2957415
2025-07-11,Chicago,46.400000000000006,3.6000000000000014,9818
2025-07-11,Chicago,46.400000000000006,3.6000000000000014,26749
2025-07-11,Chicago,46.400000000000006,3.6000000000000014,34548
2025-07-11,Chicago,46.400000000000006,3.6000000000000014,18434
2025-07-11,Chicago,46.400000000000006,3.6000000000000014,9818
2025-07-12,Chicago,45.769999999999996,2.6999999999999957,2747174
2025-07-12,Chicago,45.769999999999996,2.6999999999999957,2754607
2025-07-12,Chicago,45.769999999999996,2.6999999999999957,2759899
2025-07-12,Chicago,45.769999999999996,2.6999999999999957,2750289
2025-07-12,Chicago,45.769999999999996,2.6999999999999957,2747174
2025-07-12,Chicago,45.769999999999996,2.6999999999999957,2647351
2025-07-12,Chicago,45.769999999999996,2.6999999999999957,2652336
2025-07-12,Chicago,45.769999999999996,2.6999999999999957,2655381
2025-07-12,Chicago,45.769999999999996,2.6999999999999957,2649791
2025-07-12,Chicago,45.769999999999996,2.6999999999999957,2647351
2025-07-12,Chicago,45.769999999999996,2.6999999999999957,2817142
2025-07-12,Chicago,45.769999999999996,2.6999999999999957,2827084
2025-07-12,Chicago,45.769999999999996,2.6999999999999957,2833909
2025-07-12,Chicago,45.769999999999996,2.6999999999999957,2821392
2025-07-12,Chicago,45.769999999999996,2.6999999999999957,2817142
2025-07-12,Chicago,45.769999999999996,2.6999999999999957,14316
2025-07-12,Chicago,45.769999999999996,2.6999999999999957,10303
2025-07-12,Chicago,45.769999999999996,2.6999999999999957,8406
2025-07-12,Chicago,45.769999999999996,2.6999999999999957,12181
2025-07-12,Chicago,45.769999999999996,2.6999999999999957,14316
2025-07-13,Chicago,45.32,2.519999999999996,2671369
2025-07-13,Chicago,45.32,2.519999999999996,2668866
2025-07-13,Chicago,45.32,2.519999999999996,2667217
2025-07-13,Chicago,45.32,2.519999999999996,2670455
2025-07-13,Chicago,45.32,2.519999999999996,2671369
2025-07-13,Chicago,45.32,2.519999999999996,2558841
2025-07-13,Chicago,45.32,2.519999999999996,2554526
2025-07-13,Chicago,45.32,2.519999999999996,2553695
2025-07-13,Chicago,45.32,2.519999999999996,2556199
2025-07-13,Chicago,45.32,2.519999999999996,2558841
2025-07-13,Chicago,45.32,2.519999999999996,2753635
2025-07-13,Chicago,45.32,2.519999999999996,2749104
2025-07-13,Chicago,45.32,2.519999999999996,2746611
2025-07-13,Chicago,45.32,2.519999999999996,2752305
2025-07-13,Chicago,45.32,2.519999999999996,2753635
2025-07-13,Chicago,45.32,2.519999999999996,15373
2025-07-13,Chicago,45.32,2.519999999999996,10887
2025-07-13,Chicago,45.32,2.519999999999996,8747
2025-07-13,Chicago,45.32,2.519999999999996,13254
2025-07-13,Chicago,45.32,2.519999999999996,15373
2025-04-17,Houston,46.04,3.239999999999995,1272816
2025-04-17,Houston,46.04,3.239999999999995,1269757
2025-04-17,Houston,46.04,3.239999999999995,1268273
2025-04-17,Houston,46.04,3.239999999999995,1271316
2025-04-17,Houston,46.04,3.239999999999995,1272816
2025-04-17,Houston,46.04,3.239999999999995,1263414
2025-04-17,Houston,46.04,3.239999999999995,1258187
2025-04-17,Houston,46.04,3.239999999999995,1257433
2025-04-17,Houston,46.04,3.239999999999995,1260843
2025-04-17,Houston,46.04,3.239999999999995,1263414
2025-04-17,Houston,46.04,3.239999999999995,1270312
2025-04-17,Houston,46.04,3.239999999999995,1267150
2025-04-17,Houston,46.04,3.239999999999995,1265596
2025-04-17,Houston,46.04,3.239999999999995,1268761
2025-04-17,Houston,46.04,3.239999999999995,1270312
2025-04-17,Houston,46.04,3.239999999999995,-2492
2025-04-17,Houston,46.04,3.239999999999995,-2594
2025-04-17,Houston,46.04,3.239999999999995,-2664
2025-04-17,Houston,46.04,3.239999999999995,-2542
2025-04-17,Houston,46.04,3.239999999999995,-2492
2025-04-18,Houston,46.67,2.700000000000003,1287137
2025-04-18,Houston,46.67,2.700000000000003,1283826
2025-04-18,Houston,46.67,2.700000000000003,1282488
2025-04-18,Houston,46.67,2.700000000000003,1285446
2025-04-18,Houston,46.67,2.700000000000003,1287137
2025-04-18,Houston,46.67,2.700000000000003,1310984
2025-04-18,Houston,46.67,2.700000000000003,1307293
2025-04-18,Houston,46.67,2.700000000000003,1304177
2025-04-18,Houston,46.67,2.700000000000003,1309148
2025-04-18,Houston,46.67,2.700000000000003,1310984
2025-04-18,Houston,46.67,2.700000000000003,1286385
2025-04-18,Houston,46.67,2.700000000000003,1283176
2025-04-18,Houston,46.67,2.700000000000003,1281920
2025-04-18,Houston,46.67,2.700000000000003,1284744
2025-04-18,Houston,46.67,2.700000000000003,1286385
2025-04-18,Houston,46.67,2.700000000000003,-744
2025-04-18,Houston,46.67,2.700000000000003,-643
2025-04-18,Houston,46.67,2.700000000000003,-561
2025-04-18,Houston,46.67,2.700000000000003,-694
2025-04-18,Houston,46.67,2.700000000000003,-744
2025-04-19,Houston,46.22,1.7999999999999972,1201797
2025-04-19,Houston,46.22,1.7999999999999972,1206502
2025-04-19,Houston,46.22,1.7999999999999972,1209716
2025-04-19,Houston,46.22,1.7999999999999972,1204062
2025-04-19,Houston,46.22,1.7999999999999972,1201797
2025-04-19,Houston,46.22,1.7999999999999972,1242052
2025-04-19,Houston,46.22,1.7999999999999972,1246521
2025-04-19,Houston,46.22,1.7999999999999972,1250085
2025-04-19,Houston,46.22,1.7999999999999972,1243984
2025-04-19,Houston,46.22,1.7999999999999972,1242052
2025-04-19,Houston,46.22,1.7999999999999972,1200299
2025-04-19,Houston,46.22,1.7999999999999972,1204957
2025-04-19,Houston,46.22,1.7999999999999972,1208096
2025-04-19,Houston,46.22,1.7999999999999972,1202564
2025-04-19,Houston,46.22,1.7999999999999972,1200299
2025-04-19,Houston,46.22,1.7999999999999972,-1488
2025-04-19,Houston,46.22,1.7999999999999972,-1534
2025-04-19,Houston,46.22,1.7999999999999972,-1609
2025-04-19,Houston,46.22,1.7999999999999972,-1488
2025-04-19,Houston,46.22,1.7999999999999972,-1488
2025-04-20,Houston,46.489999999999995,2.3399999999999963,1156174
2025-04-20,Houston,46.489999999999995,2.3399999999999963,1164313
2025-04-20,Houston,46.489999999999995,2.3399999999999963,1167853
2025-04-20,Houston,46.489999999999995,2.3399999999999963,1160109
2025-04-20,Houston,46.489999999999995,2.3399999999999963,1156174
2025-04-20,Houston,46.489999999999995,2.3399999999999963,1167010
2025-04-20,Houston,46.489999999999995,2.3399999999999963,1173325
2025-04-20,Houston,46.489999999999995,2.3399999999999963,1176288
2025-04-20,Houston,46.489999999999995,2.3399999999999963,1170273
2025-04-20,Houston,46.489999999999995,2.3399999999999963,1167010
2025-04-20,Houston,46.489999999999995,2.3399999999999963,1152804
2025-04-20,Houston,46.489999999999995,2.3399999999999963,1160824
2025-04-20,Houston,46.489999999999995,2.3399999999999963,1164507
2025-04-20,Houston,46.489999999999995,2.3399999999999963,1156624
2025-04-20,Houston,46.489999999999995,2.3399999999999963,1152804
2025-04-20,Houston,46.489999999999995,2.3399999999999963,-3360
2025-04-20,Houston,46.489999999999995,2.3399999999999963,-3480
2025-04-20,Houston,46.489999999999995,2.3399999999999963,-3336
2025-04-20,Houston,46.489999999999995,2.3399999999999963,-3476
2025-04-20,Houston,46.489999999999995,2.3399999999999963,-3360
2025-04-21,Houston,46.04,2.8799999999999955,1207627
2025-04-21,Houston,46.04,2.8799999999999955,1203414
2025-04-21,Houston,46.04,2.8799999999999955,1200622
2025-04-21,Houston,46.04,2.8799999999999955,1205672
2025-04-21,Houston,46.04,2.8799999999999955,1207627
2025-04-21,Houston,46.04,2.8799999999999955,1222526
2025-04-21,Houston,46.04,2.8799999999999955,1219232
2025-04-21,Houston,46.04,2.8799999999999955,1217586
2025-04-21,Houston,46.04,2.8799999999999955,1221059
2025-04-21,Houston,46.04,2.8799999999999955,1222526
2025-04-21,Houston,46.04,2.8799999999999955,1206075
2025-04-21,Houston,46.04,2.8799999999999955,1202150
2025-04-21,Houston,46.04,2.8799999999999955,1199377
2025-04-21,Houston,46.04,2.8799999999999955,1204305
2025-04-21,Houston,46.04,2.8799999999999955,1206075
2025-04-21,Houston,46.04,2.8799999999999955,-1546
2025-04-21,Houston,46.04,2.8799999999999955,-1257
2025-04-21,Houston,46.04,2.8799999999999955,-1238
2025-04-21,Houston,46.04,2.8799999999999955,-1360
2025-04-21,Houston,46.04,2.8799999999999955,-1546
2025-04-22,Houston,45.86,3.5999999999999943,1285560
2025-04-22,Houston,45.86,3.5999999999999943,1280596
2025-04-22,Houston,45.86,3.5999999999999943,1277673
2025-04-22,Houston,45.86,3.5999999999999943,1283225
2025-04-22,Houston,45.86,3.5999999999999943,1285560
2025-04-22,Houston,45.86,3.5999999999999943,1268057
2025-04-22,Houston,45.86,3.5999999999999943,1264101
2025-04-22,Houston,45.86,3.5999999999999943,1261583
2025-04-22,Houston,45.86,3.5999999999999943,1266231
2025-04-22,Houston,45.86,3.5999999999999943,1268057
2025-04-22,Houston,45.86,3.5999999999999943,1282454
2025-04-22,Houston,45.86,3.5999999999999943,1277430
2025-04-22,Houston,45.86,3.5999999999999943,1274491
2025-04-22,Houston,45.86,3.5999999999999943,1280080
2025-04-22,Houston,45.86,3.5999999999999943,1282454
2025-04-22,Houston,45.86,3.5999999999999943,-3100
2025-04-22,Houston,45.86,3.5999999999999943,-3160
2025-04-22,Houston,45.86,3.5999999999999943,-3176
2025-04-22,Houston,45.86,3.5999999999999943,-3139
2025-04-22,Houston,45.86,3.5999999999999943,-3100
2025-04-23,Houston,45.14,1.4399999999999977,1247638
2025-04-23,Houston,45.14,1.4399999999999977,1249686
2025-04-23,Houston,45.14,1.4399999999999977,1251724
2025-04-23,Houston,45.14,1.4399999999999977,1248399
2025-04-23,Houston,45.14,1.4399999999999977,1247638
2025-04-23,Houston,45.14,1.4399999999999977,1261210
2025-04-23,Houston,45.14,1.4399999999999977,1263477
2025-04-23,Houston,45.14,1.4399999999999977,1264739
2025-04-23,Houston,45.14,1.4399999999999977,1262218
2025-04-23,Houston,45.14,1.4399999999999977,1261210
2025-04-23,Houston,45.14,1.4399999999999977,1245668
2025-04-23,Houston,45.14,1.4399999999999977,1247654
2025-04-23,Houston,45.14,1.4399999999999977,1249658
2025-04-23,Houston,45.14,1.4399999999999977,1246398
2025-04-23,Houston,45.14,1.4399999999999977,1245668
2025-04-23,Houston,45.14,1.4399999999999977,-1961
2025-04-23,Houston,45.14,1.4399999999999977,-2023
2025-04-23,Houston,45.14,1.4399999999999977,-2058
2025-04-23,Houston,45.14,1.4399999999999977,-1992
2025-04-23,Houston,45.14,1.4399999999999977,-1961
2025-04-24,Houston,45.68,3.239999999999995,1237172
2025-04-24,Houston,45.68,3.239999999999995,1240716
2025-04-24,Houston,45.68,3.239999999999995,1242532
2025-04-24,Houston,45.68,3.239999999999995,1238857
2025-04-24,Houston,45.68,3.239999999999995,1237172
2025-04-24,Houston,45.68,3.239999999999995,1271021
2025-04-24,Houston,45.68,3.239999999999995,1271877
2025-04-24,Houston,45.68,3.239999999999995,1270596
2025-04-24,Houston,45.68,3.239999999999995,1271392
2025-04-24,Houston,45.68,3.239999999999995,1271021
2025-04-24,Houston,45.68,3.239999999999995,1237904
2025-04-24,Houston,45.68,3.239999999999995,1241283
2025-04-24,Houston,45.68,3.239999999999995,1243098
2025-04-24,Houston,45.68,3.239999999999995,1239547
2025-04-24,Houston,45.68,3.239999999999995,1237904
2025-04-24,Houston,45.68,3.239999999999995,731
2025-04-24,Houston,45.68,3.239999999999995,566
2025-04-24,Houston,45.68,3.239999999999995,565
2025-04-24,Houston,45.68,3.239999999999995,689
2025-04-24,Houston,45.68,3.239999999999995,731
2025-04-25,Houston,45.95,3.780000000000001,1261867
2025-04-25,Houston,45.95,3.780000000000001,1256501
2025-04-25,Houston,45.95,3.780000000000001,1253204
2025-04-25,Houston,45.95,3.780000000000001,1259524
2025-04-25,Houston,45.95,3.780000000000001,1261867
2025-04-25,Houston,45.95,3.780000000000001,1284660
2025-04-25,Houston,45.95,3.780000000000001,1280445
2025-04-25,Houston,45.95,3.780000000000001,1279690
2025-04-25,Houston,45.95,3.780000000000001,1282613
2025-04-25,Houston,45.95,3.780000000000001,1284660
2025-04-25,Houston,45.95,3.780000000000001,1260485
2025-04-25,Houston,45.95,3.780000000000001,1255169
2025-04-25,Houston,45.95,3.780000000000001,1251871
2025-04-25,Houston,45.95,3.780000000000001,1258125
2025-04-25,Houston,45.95,3.780000000000001,1260485
2025-04-25,Houston,45.95,3.780000000000001,-1375
2025-04-25,Houston,45.95,3.780000000000001,-1326
2025-04-25,Houston,45.95,3.780000000000001,-1326
2025-04-25,Houston,45.95,3.780000000000001,-1393
2025-04-25,Houston,45.95,3.780000000000001,-1375
2025-04-26,Houston,45.95,3.4199999999999946,1242070
2025-04-26,Houston,45.95,3.4199999999999946,1242288
2025-04-26,Houston,45.95,3.4199999999999946,1242701
2025-04-26,Houston,45.95,3.4199999999999946,1242322
